Pathway-id	Pathway-name	Reaction-id	EC	Protein-id	Protein-name	Gene-id	Gene-name
PWY-5980	xylogalacturonan biosynthesis	RXN-9589	EC-2.4.2.41	CRE10.G430100-MONOMER	xylogalacturonan &beta;-1,3-xylosyltransferase	CRE10.G430100	Cre10.g430100
PWY-5980	xylogalacturonan biosynthesis	RXN-9589	EC-2.4.2.41	CRE04.G211900-MONOMER	xylogalacturonan &beta;-1,3-xylosyltransferase	CRE04.G211900	Cre04.g211900
PWY-5980	xylogalacturonan biosynthesis	RXN-9589	EC-2.4.2.41	CRE04.G211950-MONOMER	xylogalacturonan &beta;-1,3-xylosyltransferase	CRE04.G211950	Cre04.g211950
PWY-5980	xylogalacturonan biosynthesis	RXN-9589	EC-2.4.2.41	CRE12.G502450-MONOMER	xylogalacturonan &beta;-1,3-xylosyltransferase	CRE12.G502450	Cre12.g502450
PWY-5980	xylogalacturonan biosynthesis	RXN-9589	EC-2.4.2.41	CRE12.G561101-MONOMER	xylogalacturonan &beta;-1,3-xylosyltransferase	CRE12.G561101	Cre12.g561101
PWY-5980	xylogalacturonan biosynthesis	RXN-9589	EC-2.4.2.41	CRE12.G502500-MONOMER	xylogalacturonan &beta;-1,3-xylosyltransferase	CRE12.G502500	Cre12.g502500
PWY-5980	xylogalacturonan biosynthesis	RXN-9589	EC-2.4.2.41	CRE12.G561050-MONOMER	xylogalacturonan &beta;-1,3-xylosyltransferase	CRE12.G561050	Cre12.g561050
PWY-6348	phosphate acquisition	ACID-PHOSPHATASE-RXN	EC-3.1.3.2	CRE14.G632767-MONOMER	acid phosphatase / phosphotransferase	CRE14.G632767	Cre14.g632767
PWY-6348	phosphate acquisition	ACID-PHOSPHATASE-RXN	EC-3.1.3.2	CRE16.G686500-MONOMER	acid phosphatase / phosphotransferase	CRE16.G686500	Cre16.g686500
PWY-6348	phosphate acquisition	ACID-PHOSPHATASE-RXN	EC-3.1.3.2	CRE06.G259650-MONOMER	acid phosphatase / phosphotransferase	CRE06.G259650	Cre06.g259650
PWY-6348	phosphate acquisition	ACID-PHOSPHATASE-RXN	EC-3.1.3.2	CRE02.G089311-MONOMER	acid phosphatase / phosphotransferase	CRE02.G089311	Cre02.g089311
PWY-6348	phosphate acquisition	ACID-PHOSPHATASE-RXN	EC-3.1.3.2	CRE03.G182150-MONOMER	acid phosphatase / phosphotransferase	CRE03.G182150	Cre03.g182150
PWY-6348	phosphate acquisition	ACID-PHOSPHATASE-RXN	EC-3.1.3.2	CRE01.G002050-MONOMER	acid phosphatase / phosphotransferase	CRE01.G002050	Cre01.g002050
PWY-6348	phosphate acquisition	ACID-PHOSPHATASE-RXN	EC-3.1.3.2	CRE12.G543900-MONOMER	acid phosphatase / phosphotransferase	CRE12.G543900	Cre12.g543900
PWY-5142	acyl-[acyl-carrier protein] thioesterase pathway	RXN-7902	EC-3.1.2.14	MONOMERIO2-5725	acyl-[acp] thioesterase	CRE04.G213761	Cre04.g213761
GLUCONEO-PWY	gluconeogenesis I	PGLUCISOM-RXN	EC-5.3.1.9	MONOMERIO2-5771	glucose-6-phosphate isomerase	CRE03.G175400	Cre03.g175400
GLUCONEO-PWY	gluconeogenesis I	MALATE-DEH-RXN	EC-1.1.1.37	CRE17.G744597-MONOMER	malate dehydrogenase	CRE17.G744597	Cre17.g744597
GLUCONEO-PWY	gluconeogenesis I	MALATE-DEH-RXN	EC-1.1.1.37	CRE02.G145800-MONOMER	malate dehydrogenase	CRE02.G145800	Cre02.g145800
GLUCONEO-PWY	gluconeogenesis I	MALATE-DEH-RXN	EC-1.1.1.37	CRE03.G194850-MONOMER	malate dehydrogenase	CRE03.G194850	Cre03.g194850
GLUCONEO-PWY	gluconeogenesis I	MALATE-DEH-RXN	EC-1.1.1.37	CRE10.G423250-MONOMER	malate dehydrogenase	CRE10.G423250	Cre10.g423250
GLUCONEO-PWY	gluconeogenesis I	MALATE-DEH-RXN	EC-1.1.1.37	CRE12.G483950-MONOMER	malate dehydrogenase	CRE12.G483950	Cre12.g483950
GLUCONEO-PWY	gluconeogenesis I	MALATE-DEH-RXN	EC-1.1.1.37	CRE06.G268750-MONOMER	malate dehydrogenase	CRE06.G268750	Cre06.g268750
GLUCONEO-PWY	gluconeogenesis I	1.1.1.39-RXN	EC-1.1.1.38	CRE06.G268750-MONOMER	malate dehydrogenase, NAD-requiring	CRE06.G268750	Cre06.g268750
GLUCONEO-PWY	gluconeogenesis I	TRIOSEPISOMERIZATION-RXN	EC-5.3.1.1	CRE01.G029300-MONOMER	triose-phosphate isomerase	CRE01.G029300	Cre01.g029300
GLUCONEO-PWY	gluconeogenesis I	MALIC-NADP-RXN	EC-1.1.1.40	CRE01.G022500-MONOMER	malate dehydrogenase	CRE01.G022500	Cre01.g022500
GLUCONEO-PWY	gluconeogenesis I	MALIC-NADP-RXN	EC-1.1.1.40	CRE06.G251400-MONOMER	malate dehydrogenase	CRE06.G251400	Cre06.g251400
GLUCONEO-PWY	gluconeogenesis I	MALIC-NADP-RXN	EC-1.1.1.40	MONOMERIO2-5935	malate dehydrogenase	CRE14.G629750	Cre14.g629750
GLUCONEO-PWY	gluconeogenesis I	MALIC-NADP-RXN	EC-1.1.1.40	CRE14.G629700-MONOMER	malate dehydrogenase	CRE14.G629700	Cre14.g629700
GLUCONEO-PWY	gluconeogenesis I	MALIC-NADP-RXN	EC-1.1.1.40	CRE14.G628650-MONOMER	malate dehydrogenase	CRE14.G628650	Cre14.g628650
GLUCONEO-PWY	gluconeogenesis I	PEPSYNTH-RXN	EC-2.7.9.2	unknown	unknown	unknown	unknown
GLUCONEO-PWY	gluconeogenesis I	PEPCARBOXYKIN-RXN	EC-4.1.1.49	CRE02.G141400-MONOMER	phospho<i>enol</i>pyruvate carboxykinase (ATP)	CRE02.G141400	Cre02.g141400
GLUCONEO-PWY	gluconeogenesis I	2PGADEHYDRAT-RXN	EC-4.2.1.11	CRE12.G513200-MONOMER	enolase	CRE12.G513200	Cre12.g513200
GLUCONEO-PWY	gluconeogenesis I	3PGAREARR-RXN	EC-5.4.2.12	CRE06.G272050-MONOMER	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	CRE06.G272050	Cre06.g272050
GLUCONEO-PWY	gluconeogenesis I	3PGAREARR-RXN	EC-5.4.2.12	CRE12.G527400-MONOMER	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	CRE12.G527400	Cre12.g527400
GLUCONEO-PWY	gluconeogenesis I	PHOSGLYPHOS-RXN	EC-2.7.2.3	CRE07.G354250-MONOMER	phosphoglycerate kinase	CRE07.G354250	Cre07.g354250
GLUCONEO-PWY	gluconeogenesis I	PHOSGLYPHOS-RXN	EC-2.7.2.3	CRE11.G467770-MONOMER	phosphoglycerate kinase	CRE11.G467770	Cre11.g467770
GLUCONEO-PWY	gluconeogenesis I	GAPOXNPHOSPHN-RXN	EC-1.2.1.12	CRE07.G354200-MONOMER	glyceraldehyde-3-phosphate dehydrogenase	CRE07.G354200	Cre07.g354200
GLUCONEO-PWY	gluconeogenesis I	GAPOXNPHOSPHN-RXN	EC-1.2.1.12	CRE12.G485150-MONOMER	glyceraldehyde-3-phosphate dehydrogenase	CRE12.G485150	Cre12.g485150
GLUCONEO-PWY	gluconeogenesis I	F16ALDOLASE-RXN	EC-4.1.2.13	MONOMERIO2-5860	fructose-bisphosphate aldolase	CRE05.G234550	Cre05.g234550
GLUCONEO-PWY	gluconeogenesis I	F16ALDOLASE-RXN	EC-4.1.2.13	CRE02.G115650-MONOMER	fructose-bisphosphate aldolase	CRE02.G115650	Cre02.g115650
GLUCONEO-PWY	gluconeogenesis I	F16ALDOLASE-RXN	EC-4.1.2.13	CRE02.G093450-MONOMER	fructose-bisphosphate aldolase	CRE02.G093450	Cre02.g093450
GLUCONEO-PWY	gluconeogenesis I	F16ALDOLASE-RXN	EC-4.1.2.13	MONOMERIO2-5764	fructose-bisphosphate aldolase	CRE01.G006950	Cre01.g006950
GLUCONEO-PWY	gluconeogenesis I	F16BDEPHOS-RXN	EC-3.1.3.11	CRE07.G338451-MONOMER	fructose-1,6-bisphosphatase	CRE07.G338451	Cre07.g338451
GLUCONEO-PWY	gluconeogenesis I	F16BDEPHOS-RXN	EC-3.1.3.11	CRE09.G402997-MONOMER	fructose-1,6-bisphosphatase	CRE09.G402997	Cre09.g402997
GLUCONEO-PWY	gluconeogenesis I	F16BDEPHOS-RXN	EC-3.1.3.11	CRE12.G510650-MONOMER	fructose-1,6-bisphosphatase	CRE12.G510650	Cre12.g510650
PWY-7343	UDP-&alpha;-D-glucose biosynthesis I	PHOSPHOGLUCMUT-RXN	EC-5.4.2.2	CRE01.G012600-MONOMER	phosphoglucomutase	CRE01.G012600	Cre01.g012600
PWY-7343	UDP-&alpha;-D-glucose biosynthesis I	PHOSPHOGLUCMUT-RXN	EC-5.4.2.2	CRE03.G144707-MONOMER	phosphoglucomutase	CRE03.G144707	Cre03.g144707
PWY-7343	UDP-&alpha;-D-glucose biosynthesis I	PHOSPHOGLUCMUT-RXN	EC-5.4.2.2	CRE06.G278210-MONOMER	phosphoglucomutase	CRE06.G278210	Cre06.g278210
PWY-7343	UDP-&alpha;-D-glucose biosynthesis I	GLUC1PURIDYLTRANS-RXN	EC-2.7.7.64	CRE07.G345300-MONOMER	UTP&mdash;glucose-1-phosphate uridylyltransferase	CRE07.G345300	Cre07.g345300
PWY-7343	UDP-&alpha;-D-glucose biosynthesis I	GLUC1PURIDYLTRANS-RXN	EC-2.7.7.64	CRE04.G229700-MONOMER	UTP&mdash;glucose-1-phosphate uridylyltransferase	CRE04.G229700	Cre04.g229700
PWY-7343	UDP-&alpha;-D-glucose biosynthesis I	GLUC1PURIDYLTRANS-RXN	EC-2.7.7.64	CRE12.G554250-MONOMER	UTP&mdash;glucose-1-phosphate uridylyltransferase	CRE12.G554250	Cre12.g554250
PWY-7343	UDP-&alpha;-D-glucose biosynthesis I	GLUC1PURIDYLTRANS-RXN	EC-2.7.7.64	CRE14.G621751-MONOMER	UTP&mdash;glucose-1-phosphate uridylyltransferase	CRE14.G621751	Cre14.g621751
PWY-6964	ammonia assimilation cycle II	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN	EC-1.4.7.1	CRE12.G514050-MONOMER	glutamate synthase (ferredoxin)	CRE12.G514050	Cre12.g514050
PWY-6964	ammonia assimilation cycle II	GLUTAMINESYN-RXN	EC-6.3.1.2	CRE16.G654526-MONOMER	glutamine synthetase	CRE16.G654526	Cre16.g654526
PWY-6964	ammonia assimilation cycle II	GLUTAMINESYN-RXN	EC-6.3.1.2	CRE02.G113200-MONOMER	glutamine synthetase	CRE02.G113200	Cre02.g113200
PWY-6964	ammonia assimilation cycle II	GLUTAMINESYN-RXN	EC-6.3.1.2	CRE03.G207250-MONOMER	glutamine synthetase	CRE03.G207250	Cre03.g207250
PWY-6964	ammonia assimilation cycle II	GLUTAMINESYN-RXN	EC-6.3.1.2	CRE03.G146627-MONOMER	glutamine synthetase	CRE03.G146627	Cre03.g146627
PWY-6964	ammonia assimilation cycle II	GLUTAMINESYN-RXN	EC-6.3.1.2	CRE12.G530600-MONOMER	glutamine synthetase	CRE12.G530600	Cre12.g530600
PWY-6964	ammonia assimilation cycle II	GLUTAMINESYN-RXN	EC-6.3.1.2	MONOMERIO2-5709	glutamine synthetase	CRE12.G530650	Cre12.g530650
PWY-5115	GDP-L-galactose biosynthesis	RXN-1882	EC-5.1.3.18	CRE01.G019250-MONOMER	GDP-D-mannose:GDP-L-gulose epimerase	CRE01.G019250	Cre01.g019250
PWY-5115	GDP-L-galactose biosynthesis	RXN-7771	-	CRE01.G019250-MONOMER	Cre01.g019250	CRE01.G019250	Cre01.g019250
PWY-7176	UTP and CTP <i>de novo</i> biosynthesis	RXN-12002	EC-2.7.4.22	CRE02.G093950-MONOMER	UMP kinase	CRE02.G093950	Cre02.g093950
PWY-7176	UTP and CTP <i>de novo</i> biosynthesis	RXN-12002	EC-2.7.4.22	CRE10.G438650-MONOMER	UMP kinase	CRE10.G438650	Cre10.g438650
PWY-7176	UTP and CTP <i>de novo</i> biosynthesis	CTPSYN-RXN	EC-6.3.4.2	CRE09.G406050-MONOMER	CTP synthetase	CRE09.G406050	Cre09.g406050
PWY-7176	UTP and CTP <i>de novo</i> biosynthesis	UDPKIN-RXN	EC-2.7.4.6	CRE12.G558700-MONOMER		CRE12.G558700	Cre12.g558700
PWY-7176	UTP and CTP <i>de novo</i> biosynthesis	UDPKIN-RXN	EC-2.7.4.6	CRE12.G495550-MONOMER		CRE12.G495550	Cre12.g495550
PWY-7176	UTP and CTP <i>de novo</i> biosynthesis	UDPKIN-RXN	EC-2.7.4.6	CRE01.G029750-MONOMER		CRE01.G029750	Cre01.g029750
PWY-7176	UTP and CTP <i>de novo</i> biosynthesis	UDPKIN-RXN	EC-2.7.4.6	CRE06.G249900-MONOMER		CRE06.G249900	Cre06.g249900
PWY-7176	UTP and CTP <i>de novo</i> biosynthesis	UDPKIN-RXN	EC-2.7.4.6	CRE16.G654300-MONOMER		CRE16.G654300	Cre16.g654300
PWY-7176	UTP and CTP <i>de novo</i> biosynthesis	UDPKIN-RXN	EC-2.7.4.6	MONOMERIO2-5914		CRE16.G650550	Cre16.g650550
PWY-7176	UTP and CTP <i>de novo</i> biosynthesis	UDPKIN-RXN	EC-2.7.4.6	CRE07.G325734-MONOMER		CRE07.G325734	Cre07.g325734
PWY-7622	UDP-&alpha;-D-galactofuranose biosynthesis	GALPMUT-RXN	EC-5.4.99.9	CRE06.G272900-MONOMER	UDP-galactopyranose mutase	CRE06.G272900	Cre06.g272900
PWY-7622	UDP-&alpha;-D-galactofuranose biosynthesis	GALPMUT-RXN	EC-5.4.99.9	MONOMERIO2-5881	UDP-galactopyranose mutase	CRE09.G414850	Cre09.g414850
PWY-7622	UDP-&alpha;-D-galactofuranose biosynthesis	PWY-7344	-	CRE09.G401022-MONOMER		CRE09.G401022	Cre09.g401022
PWY-7622	UDP-&alpha;-D-galactofuranose biosynthesis	PWY-7344	-	CRE17.G732300-MONOMER		CRE17.G732300	Cre17.g732300
PWY-7622	UDP-&alpha;-D-galactofuranose biosynthesis	PWY-7344	-	CRE04.G214502-MONOMER		CRE04.G214502	Cre04.g214502
PWY-6724	starch degradation II	RXN-12391	EC-2.4.1.25	CRE03.G181500-MONOMER	4-&alpha;-glucanotransferase	CRE03.G181500	Cre03.g181500
PWY-6724	starch degradation II	RXN-12391	EC-2.4.1.25	GIO2-442-MONOMER	4-&alpha;-glucanotransferase	GIO2-442	Cre02.g105600
PWY-6724	starch degradation II	RXN-12384	EC-3.2.1.2	unknown	unknown	unknown	unknown
PWY-6724	starch degradation II	RXN-12280	EC-3.2.1.68	unknown	unknown	unknown	unknown
PWY-6724	starch degradation II	RXN-12279	EC-3.2.1.2	unknown	unknown	unknown	unknown
PWY-6724	starch degradation II	RXN-12278	EC-3.2.1.2	unknown	unknown	unknown	unknown
PWY-6724	starch degradation II	RXN-12277	EC-3.1.3	CRE03.G151000-MONOMER	6-phosophogluco-3-phosphogluco-starch phosphatase	CRE03.G151000	Cre03.g151000
PWY-6724	starch degradation II	RXN-12276	EC-3.1.3	CRE03.G151000-MONOMER	6-phosophogluco-starch phosphatase	CRE03.G151000	Cre03.g151000
PWY-6724	starch degradation II	RXN-12204	EC-2.7.9.5	CRE17.G719900-MONOMER	6-phosphoglucan starch, water dikinase	CRE17.G719900	Cre17.g719900
PWY-6724	starch degradation II	RXN-12204	EC-2.7.9.5	CRE10.G450500-MONOMER	6-phosphoglucan starch, water dikinase	CRE10.G450500	Cre10.g450500
PWY-6724	starch degradation II	RXN-12203	EC-2.7.9.4	unknown	unknown	unknown	unknown
DETOX1-PWY	superoxide radicals degradation	CATAL-RXN	EC-1.11.1.21	CRE09.G417150-MONOMER	catalase	CRE09.G417150	Cre09.g417150
DETOX1-PWY	superoxide radicals degradation	CATAL-RXN	EC-1.11.1.21	CRE01.G045700-MONOMER	catalase	CRE01.G045700	Cre01.g045700
DETOX1-PWY	superoxide radicals degradation	SUPEROX-DISMUT-RXN	EC-1.15.1.1	CRE16.G676150-MONOMER	superoxide dismutase	CRE16.G676150	Cre16.g676150
DETOX1-PWY	superoxide radicals degradation	SUPEROX-DISMUT-RXN	EC-1.15.1.1	CRE17.G703176-MONOMER	superoxide dismutase	CRE17.G703176	Cre17.g703176
DETOX1-PWY	superoxide radicals degradation	SUPEROX-DISMUT-RXN	EC-1.15.1.1	CRE13.G605150-MONOMER	superoxide dismutase	CRE13.G605150	Cre13.g605150
DETOX1-PWY	superoxide radicals degradation	SUPEROX-DISMUT-RXN	EC-1.15.1.1	CRE02.G096150-MONOMER	superoxide dismutase	CRE02.G096150	Cre02.g096150
DETOX1-PWY	superoxide radicals degradation	SUPEROX-DISMUT-RXN	EC-1.15.1.1	CRE10.G436050-MONOMER	superoxide dismutase	CRE10.G436050	Cre10.g436050
DETOX1-PWY	superoxide radicals degradation	SUPEROX-DISMUT-RXN	EC-1.15.1.1	CRE12.G490300-MONOMER	superoxide dismutase	CRE12.G490300	Cre12.g490300
PWY-7909	formaldehyde oxidation VII (THF pathway)	FORMYLTHFDEFORMYL-RXN	EC-3.5.1.10	CRE10.G430450-MONOMER	formyltetrahydrofolate deformylase	CRE10.G430450	Cre10.g430450
PWY-7909	formaldehyde oxidation VII (THF pathway)	RXN-2881	-	unknown	unknown	unknown	unknown
PWY-7909	formaldehyde oxidation VII (THF pathway)	METHYLENETHFDEHYDROG-NADP-RXN	EC-1.5.1.5	CRE17.G698450-MONOMER	methylenetetrahydrofolate dehydrogenase	CRE17.G698450	Cre17.g698450
PWY-7909	formaldehyde oxidation VII (THF pathway)	METHYLENETHFDEHYDROG-NADP-RXN	EC-1.5.1.5	CRE03.G162650-MONOMER	methylenetetrahydrofolate dehydrogenase	CRE03.G162650	Cre03.g162650
PWY-7909	formaldehyde oxidation VII (THF pathway)	METHYLENETHFDEHYDROG-NADP-RXN	EC-1.5.1.5	CRE03.G182450-MONOMER	methylenetetrahydrofolate dehydrogenase	CRE03.G182450	Cre03.g182450
PWY-7909	formaldehyde oxidation VII (THF pathway)	METHENYLTHFCYCLOHYDRO-RXN	EC-3.5.4.9	CRE17.G698450-MONOMER	methenyltetrahydrofolate cyclohydrolase	CRE17.G698450	Cre17.g698450
PWY-7909	formaldehyde oxidation VII (THF pathway)	METHENYLTHFCYCLOHYDRO-RXN	EC-3.5.4.9	CRE03.G162650-MONOMER	methenyltetrahydrofolate cyclohydrolase	CRE03.G162650	Cre03.g162650
PWY-7909	formaldehyde oxidation VII (THF pathway)	METHENYLTHFCYCLOHYDRO-RXN	EC-3.5.4.9	CRE03.G182450-MONOMER	methenyltetrahydrofolate cyclohydrolase	CRE03.G182450	Cre03.g182450
KDOSYN-PWY	Kdo transfer to lipid IV<sub>A</sub> I	KDOTRANS2-RXN	EC-2.4.99.13	CRE13.G583100-MONOMER	KDO transferase	CRE13.G583100	Cre13.g583100
KDOSYN-PWY	Kdo transfer to lipid IV<sub>A</sub> I	KDOTRANS-RXN	EC-2.4.99.12	CRE13.G583100-MONOMER	3-deoxy-D-<i>manno</i>-octulosonic acid transferase	CRE13.G583100	Cre13.g583100
THISYNARA-PWY	superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	PWY-6909	-	CRE04.G214150-MONOMER		CRE04.G214150	Cre04.g214150
THISYNARA-PWY	superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	PWY-6908	-	unknown	unknown	unknown	unknown
THISYNARA-PWY	superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	PWY-6890	-	unknown	unknown	unknown	unknown
PWY-8028	cycloartenol biosynthesis	CYCLOARTENOL-SYNTHASE-RXN	EC-5.4.99.8	MONOMERIO2-5757	cycloartenol synthase	CRE01.G011100	Cre01.g011100
PWY-5480	pyruvate fermentation to ethanol I	ALCOHOL-DEHYDROG-RXN	EC-1.1.1.1	GIO2-535-MONOMER	ethanol dehydrogenase	GIO2-535	ADH1
PWY-5480	pyruvate fermentation to ethanol I	ALCOHOL-DEHYDROG-RXN	EC-1.1.1.1	MONOMERIO2-5801		CRE02.G113652	Cre02.g113652
PWY-5480	pyruvate fermentation to ethanol I	ALCOHOL-DEHYDROG-RXN	EC-1.1.1.1	CRE09.G397400-MONOMER		CRE09.G397400	Cre09.g397400
PWY-5480	pyruvate fermentation to ethanol I	ALCOHOL-DEHYDROG-RXN	EC-1.1.1.1	CRE11.G480650-MONOMER		CRE11.G480650	Cre11.g480650
PWY-5480	pyruvate fermentation to ethanol I	ALCOHOL-DEHYDROG-RXN	EC-1.1.1.1	CRE12.G543400-MONOMER		CRE12.G543400	Cre12.g543400
PWY-5480	pyruvate fermentation to ethanol I	ALCOHOL-DEHYDROG-RXN	EC-1.1.1.1	MONOMERIO2-5718		CRE12.G543350	Cre12.g543350
PWY-5480	pyruvate fermentation to ethanol I	ALCOHOL-DEHYDROG-RXN	EC-1.1.1.1	CRE10.G431550-MONOMER		CRE10.G431550	Cre10.g431550
PWY-5480	pyruvate fermentation to ethanol I	ALCOHOL-DEHYDROG-RXN	EC-1.1.1.1	CRE01.G028600-MONOMER		CRE01.G028600	Cre01.g028600
PWY-5480	pyruvate fermentation to ethanol I	ALCOHOL-DEHYDROG-RXN	EC-1.1.1.1	CRE07.G321700-MONOMER		CRE07.G321700	Cre07.g321700
PWY-5480	pyruvate fermentation to ethanol I	ACETALD-DEHYDROG-RXN	EC-1.2.1.10	CRE16.G669125-MONOMER	acetaldehyde dehydrogenase	CRE16.G669125	Cre16.g669125
PWY-5480	pyruvate fermentation to ethanol I	ACETALD-DEHYDROG-RXN	EC-1.2.1.10	CRE16.G669150-MONOMER	acetaldehyde dehydrogenase	CRE16.G669150	Cre16.g669150
PWY-5480	pyruvate fermentation to ethanol I	ACETALD-DEHYDROG-RXN	EC-1.2.1.10	CRE17.G746997-MONOMER	acetaldehyde dehydrogenase	CRE17.G746997	Cre17.g746997
PWY-5480	pyruvate fermentation to ethanol I	ACETALD-DEHYDROG-RXN	EC-1.2.1.10	GIO2-535-MONOMER	acetaldehyde dehydrogenase	GIO2-535	ADH1
PWY-5480	pyruvate fermentation to ethanol I	PYRUVFORMLY-RXN	EC-2.3.1.54	CRE01.G044800-MONOMER	pyruvate formate-lyase	CRE01.G044800	Cre01.g044800
PWY-5480	pyruvate fermentation to ethanol I	PYRUVFORMLY-RXN	EC-2.3.1.54	MONOMER-17779	pyruvate formate-lyase	G-15453	PFL1
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	RXN-16594	-	unknown	unknown	unknown	unknown
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	RXN-16593	-	unknown	unknown	unknown	unknown
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	RXN-16592	-	unknown	unknown	unknown	unknown
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	2.4.1.119-RXN	EC-2.4.99.18	unknown	unknown	unknown	unknown
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	2.4.1.117-RXN	EC-2.4.1.117	CRE16.G652850-MONOMER	UDP-glucose:dolichyl-phosphate glucosyltransferase	CRE16.G652850	Cre16.g652850
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	2.4.1.83-RXN	EC-2.4.1.83	CRE03.G150950-MONOMER	dolichyl-phosphate &beta;-<small>D</small>-mannosyltransferase	CRE03.G150950	Cre03.g150950
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	RXN-5472	EC-2.4.1.256	CRE01.G041300-MONOMER	dolichyl-<em>P</em>-Glc:Glc<small><sub>2</sub></small>Man<small><sub>9</sub></small>GlcNAc<small><sub>2</sub></small>-<em>PP</em>-dolichol &alpha;-1,2-glucosyltransferase	CRE01.G041300	Cre01.g041300
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	RXN-5471	EC-2.4.1.265	CRE09.G414250-MONOMER	dolichyl-<i>P</i>-Glc:Glc1Man2GlcNAc2-<i>PP</i>dolichol &alpha;-1,3-glucosyltransferase	CRE09.G414250	Cre09.g414250
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	RXN-5470	EC-2.4.1.267	CRE16.G690150-MONOMER	(mannosyl)<sub>9</sub>-(<i>N</i>-acetylglucosaminyl)<sub>2</sub>-diphosphodolichol glucosyltransferase	CRE16.G690150	Cre16.g690150
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	RXN-5469	EC-2.4.1.261	unknown	unknown	unknown	unknown
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	RXN-5468	EC-2.4.1.260	unknown	unknown	unknown	unknown
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	RXN-5467	EC-2.4.1.259	unknown	unknown	unknown	unknown
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	RXN-5466	EC-2.4.1.258	unknown	unknown	unknown	unknown
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	RXN-5464	EC-2.4.1.131	CRE01.G058521-MONOMER	DP-Man:Man<small><sub>3</sub></small>GlcNAc<small><sub>2</sub></small>-<em>PP</em>-dolichol &alpha;-1,2-mannosyltransferase	CRE01.G058521	Cre01.g058521
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	RXN-5462	EC-2.4.1.132	CRE02.G095147-MONOMER	GDP-Man:Man<small><sub>1</sub></small>GlcNAc<small><sub>2</sub></small>-<em>PP</em>-dolichol &alpha;-1,3-mannosyltransferase	CRE02.G095147	Cre02.g095147
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	RXN-5463	EC-2.4.1.257	CRE02.G095147-MONOMER	GDP-Man:Man<small><sub>2</sub></small>GlcNAc<small><sub>2</sub></small>-<em>PP</em>-dolichol &alpha;-1,6-mannosyltransferase	CRE02.G095147	Cre02.g095147
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	2.4.1.142-RXN	EC-2.4.1.142	CRE12.G516550-MONOMER	chitobiosyldiphosphodolichol &beta;-mannosyltransferase	CRE12.G516550	Cre12.g516550
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	2.4.1.141-RXN	EC-2.4.1.141	unknown	unknown	unknown	unknown
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	2.7.8.15-RXN	EC-2.7.8.15	CRE16.G663100-MONOMER	UDP-<em>N</em>-acetylglucosamine&mdash;dolichyl-phosphate <em>N</em>-acetylglucosaminephosphotransferase	CRE16.G663100	Cre16.g663100
